 time            v(s1)           v(s2)           i(vmeas)        v(s1b)          v(s2b)          i(vmeas1)      
 1.64116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.65116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.66116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.67116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.68116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.69116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.70116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.71116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.72116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.73116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.74116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.75116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.76116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.77116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.78116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.79116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.80116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.81116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.82116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.83116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.84116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.85116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.86116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.87116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.88116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.89116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.90116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.91116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.92116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.93116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.94116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.95116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.96116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.97116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.98116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.99116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.00000000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.00010000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.00030000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.00070000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.00100000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.00108000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.00124000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.00156000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.00220000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.00348000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.00604000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.01116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.02116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.03116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.04116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.05116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.06116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.07116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.08116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.09116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.10116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.11116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.12116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.13116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.14116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.15116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.16116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.17116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.18116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.19116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.20116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.21116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.22116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.23116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.24116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.25116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.26116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.27116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.28116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.29116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.30116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.31116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.32116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.33116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.34116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.35116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.36116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.37116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.38116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.39116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.40116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.41116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.42116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.43116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.44116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.45116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.46116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.47116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.48116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.49116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.50116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.51116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.52116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.53116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.54116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.55116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.56116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.57116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.58116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.59116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.60116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.61116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.62116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.63116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.64116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.65116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.66116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.67116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.68116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.69116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.70116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.71116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.72116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.73116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.74116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.75116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.76116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.77116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.78116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.79116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.80116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.81116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.82116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.83116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.84116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.85116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.86116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.87116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.88116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.89116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.90116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.91116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.92116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.93116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.94116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.95116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.96116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.97116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.98116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 2.99116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 3.00116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 3.01116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 3.02116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 3.03116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 3.04116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 3.05116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 3.06116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 3.07116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 3.08116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 3.09116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 3.10116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 3.11116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 3.12116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 3.13116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 3.14116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 3.15116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 3.16116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 3.17116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 3.18116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 3.19116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 3.20116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 3.21116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 3.22116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 3.23116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 3.24116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 3.25116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 3.26116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 3.27116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 3.28116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 3.29116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 3.30116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 3.31116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 3.32116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 3.33116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 3.34116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 3.35116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 3.36116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 3.37116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 3.38116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 3.39116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 3.40116000e-07  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
